Date,USDCNYspot,USDBRLspot,USDZARspot,USDRUBspot,EURUSDspot,USDJPYspot,USDMXNspot,USDCADspot,USDCNYvol,USDBRLvol,USDZARvol,USDRUBvol,EURUSDvol,USDJPYvol,USDMXNvol,USDCADvol
2012-04-26,6.3057,1.8854,7.7627,29.3055,1.3219,80.99,13.1731,0.9843,2.1,12.875,14.78,9.785,9.78,9.15,12.615,7.645
2012-04-27,6.3099,1.8878,7.7445,29.4005,1.3255,80.27,12.9678,0.9804,2.1575,12.18,14.52,9.535,9.53,8.675,11.858,7.475
2012-04-30,6.2795,1.9073,7.7774,29.4005,1.3239,79.82,13.0127,0.9872,2.135,12.4,14.245,9.3925,9.565,8.9,11.87,7.585
2012-05-01,6.2774,1.9073,7.7355,29.4005,1.3237,80.09,12.9162,0.9854,2.15,12.535,14.035,9.365,9.705,8.98,11.775,7.55
2012-05-02,6.3075,1.924,7.7208,29.4095,1.3158,80.14,12.9378,0.9863,2.125,13.368,14.09,9.5625,10.0075,9.22,11.928,7.7275
2012-05-03,6.3053,1.911,7.7372,29.5005,1.3152,80.18,13.0057,0.9885,2.125,13.37,14.09,9.485,9.7525,9.225,12.198,7.625
2012-05-04,6.3061,1.9276,7.831,29.5789,1.3084,79.85,13.168,0.9961,2.14,12.943,13.9375,9.645,9.745,8.905,12.47,7.84
2012-05-07,6.3078,1.9195,7.7979,30.088,1.3051,79.92,13.1632,0.9931,2.1225,12.865,14.07,9.8925,10.205,9.065,12.42,7.875
2012-05-08,6.3081,1.9403,7.8924,30.0575,1.3005,79.87,13.3673,0.9987,2.0675,13.13,14.24,10.005,10.4875,8.845,13.085,8.12
2012-05-09,6.3098,1.9697,7.9931,30.0575,1.2929,79.64,13.4993,1.0026,2.06,14.203,15.075,10.935,10.87,9.175,14.01,8.57
2012-05-10,6.3142,1.9532,8.0181,30.1287,1.2936,79.93,13.514,1.0021,2.015,14.495,15.0125,10.9025,10.535,8.995,14.03,8.185
2012-05-11,6.3103,1.9668,8.097,30.1349,1.2917,79.94,13.5745,1.0005,2.0325,14.58,15.515,10.9075,10.5075,8.74,14.098,8.135
2012-05-14,6.3214,1.9959,8.2082,30.4149,1.2823,79.85,13.7344,1.0037,2.0725,15.95,15.97,11.02,11.3375,8.935,15.608,8.84
2012-05-15,6.318,2.0017,8.3073,30.6187,1.2729,80.18,13.8363,1.0072,2.13,16.27,16.61,12.2325,11.7625,9.105,15.868,9.17
2012-05-16,6.3218,2.0009,8.3209,30.9207,1.2716,80.33,13.7662,1.0122,2.3475,16.63,17.64,13.4725,11.905,9.42,15.613,9.635
2012-05-17,6.3252,2.009,8.3351,31.0499,1.2698,79.28,13.8393,1.0196,2.265,16.108,18.225,13.37,12.245,9.625,15.64,9.945
2012-05-18,6.3282,2.0236,8.3381,31.2413,1.278,79.02,13.8158,1.0222,2.3275,16.94,19.0175,13.725,12.775,9.785,15.778,10.45
2012-05-21,6.3274,2.0418,8.2251,31.1724,1.2818,79.31,13.6936,1.0175,2.285,17.683,18.9,14.0025,11.975,9.59,15.76,10.2
2012-05-22,6.323,2.0906,8.3279,31.1393,1.2684,79.96,13.9031,1.0205,2.205,18.028,18.65,13.6125,11.77,9.43,15.943,10.14
2012-05-23,6.3347,2.031,8.3853,31.7146,1.2582,79.47,13.9887,1.0252,2.2375,17.913,19.31,14.1475,12.805,9.5,16.223,10.47
2012-05-24,6.3452,2.0284,8.3584,31.758,1.2532,79.6,14.0153,1.0269,2.3,17.58,19.02,13.8825,12.58,9.475,15.978,10.31
2012-05-25,6.3444,1.9845,8.4058,32.0405,1.2517,79.68,14.0288,1.0293,2.24,16.92,18.965,13.9525,12.78,9.3,15.73,10.285
2012-05-28,6.3453,1.9832,8.3436,32.1038,1.2541,79.47,13.9498,1.0239,2.1875,16.745,18.665,14.0325,12.405,9.19,15.688,10.19
2012-05-29,6.3481,1.9926,8.3139,32.1813,1.2503,79.49,13.8832,1.0221,2.145,16.448,18.7675,14.25,12.4375,9.01,15.483,10.045
2012-05-30,6.358,2.016,8.5325,32.7801,1.2367,79.07,14.1431,1.0301,2.14,16.723,19.725,14.595,12.9625,9.3475,15.908,10.24
2012-05-31,6.3685,2.0226,8.523,33.4858,1.2365,78.32,14.3755,1.0328,2.235,16.458,20.54,16.8175,12.9775,9.65,16.33,10.28
2012-06-01,6.3696,2.0401,8.5753,33.7,1.2434,78.02,14.3129,1.041,2.24,16.658,21.0975,17.2875,13,9.8,16.643,10.645
2012-06-04,6.364,2.0585,8.4991,33.4975,1.2499,78.34,14.2241,1.0394,2.315,16.658,21.055,17.3975,12.915,9.67,16.778,10.765
